 ,Label,Area,Mean,Min,Max,Perim.,IntDen,RawIntDen
2027,22946173.tif,312,255,255,255,64.527,79560,79560
2028,22946173.tif,352,255,255,255,68.77,89760,89760
2029,22946173.tif,336,255,255,255,67.598,85680,85680
2030,22946173.tif,327,255,255,255,66.426,83385,83385
2031,22946173.tif,346,255,255,255,68.426,88230,88230
2032,22946173.tif,468,255,255,255,81.841,119340,119340
2033,22946173.tif,374,255,255,255,73.113,95370,95370
2034,22946173.tif,472,255,255,255,79.841,120360,120360
2035,22946173.tif,401,255,255,255,73.598,102255,102255
2036,22946173.tif,350,255,255,255,70.184,89250,89250
2037,22946173.tif,361,255,255,255,71.598,92055,92055
2038,22946173.tif,329,255,255,255,66.77,83895,83895
2039,22946173.tif,376,255,255,255,71.255,95880,95880
2040,22946173.tif,256,255,255,255,59.598,65280,65280
2041,22946173.tif,254,255,255,255,59.941,64770,64770
2042,22946173.tif,482,255,255,255,82.083,122910,122910
2043,22946173.tif,338,255,255,255,69.012,86190,86190
2044,22946173.tif,346,255,255,255,68.77,88230,88230
2045,22946173.tif,479,255,255,255,82.912,122145,122145
2046,22946173.tif,403,255,255,255,74.426,102765,102765
2047,22946173.tif,355,255,255,255,69.598,90525,90525
2048,22946173.tif,287,255,255,255,63.113,73185,73185
2049,22946173.tif,310,255,255,255,64.184,79050,79050
2050,22946173.tif,345,255,255,255,67.941,87975,87975
2051,22946173.tif,419,255,255,255,75.841,106845,106845
2052,22946173.tif,343,255,255,255,69.113,87465,87465
2053,22946173.tif,375,255,255,255,72.184,95625,95625
2054,22946173.tif,340,255,255,255,68.184,86700,86700
2055,22946173.tif,374,255,255,255,70.77,95370,95370
2056,22946173.tif,310,255,255,255,64.426,79050,79050
2057,22946173.tif,423,255,255,255,75.841,107865,107865
2058,22946173.tif,316,255,255,255,65.113,80580,80580
2059,22946173.tif,291,255,255,255,62.77,74205,74205
2060,22946173.tif,348,255,255,255,69.355,88740,88740
2061,22946173.tif,228,255,255,255,57.941,58140,58140
2062,22946173.tif,344,255,255,255,68.184,87720,87720
2063,22946173.tif,352,255,255,255,68.77,89760,89760
2064,22946173.tif,328,255,255,255,66.77,83640,83640
2065,22946173.tif,352,255,255,255,69.255,89760,89760
2066,22946173.tif,358,255,255,255,69.598,91290,91290
2067,22946173.tif,299,255,255,255,62.77,76245,76245
2068,22946173.tif,349,255,255,255,69.941,88995,88995
2069,22946173.tif,451,255,255,255,80.184,115005,115005
2070,22946173.tif,324,255,255,255,67.113,82620,82620
2071,22946173.tif,403,255,255,255,75.255,102765,102765
2072,22946173.tif,296,255,255,255,63.113,75480,75480
2073,22946173.tif,392,255,255,255,72.184,99960,99960
2074,22946173.tif,358,255,255,255,69.012,91290,91290
2075,22946173.tif,392,255,255,255,73.255,99960,99960
2076,22946173.tif,306,255,255,255,63.941,78030,78030
2077,22946173.tif,267,255,255,255,61.213,68085,68085
2078,22946173.tif,371,255,255,255,72.426,94605,94605
2079,22946173.tif,305,255,255,255,66.77,77775,77775
2080,22946173.tif,378,255,255,255,73.598,96390,96390
2081,22946173.tif,471,255,255,255,80.426,120105,120105
2082,22946173.tif,318,255,255,255,66.426,81090,81090
2083,22946173.tif,379,255,255,255,73.355,96645,96645
2084,22946173.tif,280,255,255,255,64.284,71400,71400
2085,22946173.tif,330,255,255,255,66.77,84150,84150
2086,22946173.tif,327,255,255,255,67.698,83385,83385
2087,22946173.tif,336,255,255,255,67.598,85680,85680
2088,22946173.tif,340,255,255,255,68.083,86700,86700
2089,22946173.tif,399,255,255,255,73.598,101745,101745
2090,22946173.tif,307,255,255,255,64.87,78285,78285
2091,22946173.tif,389,255,255,255,72.184,99195,99195
2092,22946173.tif,365,255,255,255,72.184,93075,93075
2093,22946173.tif,384,255,255,255,72.426,97920,97920
2094,22946173.tif,405,255,255,255,75.598,103275,103275
2095,22946173.tif,327,255,255,255,66.184,83385,83385
2096,22946173.tif,429,255,255,255,75.598,109395,109395
2097,22946173.tif,394,255,255,255,73.841,100470,100470
2098,22946173.tif,334,255,255,255,67.355,85170,85170
2099,22946173.tif,403,255,255,255,74.912,102765,102765
2100,22946173.tif,355,255,255,255,69.255,90525,90525
2101,22946173.tif,351,255,255,255,69.598,89505,89505
2102,22946173.tif,368,255,255,255,70.184,93840,93840
2103,22946173.tif,364,255,255,255,70.669,92820,92820
2104,22946173.tif,400,255,255,255,73.841,102000,102000
2105,22946173.tif,358,255,255,255,69.841,91290,91290
2106,22946173.tif,475,255,255,255,81.497,121125,121125
2107,22946173.tif,369,255,255,255,70.77,94095,94095
2108,22946173.tif,342,255,255,255,69.598,87210,87210
2109,22946173.tif,422,255,255,255,75.012,107610,107610
2110,22946173.tif,334,255,255,255,67.012,85170,85170
2111,22946173.tif,344,255,255,255,68.527,87720,87720
2112,22946173.tif,338,255,255,255,69.941,86190,86190
2113,22946173.tif,447,255,255,255,81.255,113985,113985
2114,22946173.tif,346,255,255,255,68.184,88230,88230
2115,22946173.tif,350,255,255,255,69.255,89250,89250
2116,22946173.tif,460,255,255,255,82.912,117300,117300
2117,22946173.tif,274,255,255,255,62.426,69870,69870
2118,22946173.tif,335,255,255,255,67.355,85425,85425
2119,22946173.tif,352,255,255,255,69.113,89760,89760
2120,22946173.tif,356,255,255,255,69.598,90780,90780
2121,22946173.tif,337,255,255,255,66.426,85935,85935
2122,22946173.tif,451,255,255,255,79.012,115005,115005
2123,22946173.tif,355,255,255,255,69.012,90525,90525
2124,22946173.tif,352,255,255,255,70.77,89760,89760
2125,22946173.tif,460,255,255,255,78.426,117300,117300
2126,22946173.tif,329,255,255,255,69.841,83895,83895
2127,22946173.tif,493,255,255,255,81.841,125715,125715
2128,22946173.tif,289,255,255,255,64.184,73695,73695
2129,22946173.tif,339,255,255,255,66.77,86445,86445
2130,22946173.tif,334,255,255,255,68.77,85170,85170
2131,22946173.tif,355,255,255,255,70.527,90525,90525
2132,22946173.tif,335,255,255,255,67.012,85425,85425
2133,22946173.tif,483,255,255,255,81.841,123165,123165
2134,22946173.tif,343,255,255,255,68.426,87465,87465
2135,22946173.tif,344,255,255,255,67.841,87720,87720
2136,22946173.tif,394,255,255,255,74.426,100470,100470
2137,22946173.tif,342,255,255,255,68.184,87210,87210
2138,22946173.tif,354,255,255,255,68.184,90270,90270
2139,22946173.tif,349,255,255,255,69.355,88995,88995
2140,22946173.tif,353,255,255,255,72.083,90015,90015
2141,22946173.tif,366,255,255,255,72.184,93330,93330
2142,22946173.tif,486,255,255,255,81.497,123930,123930
2143,22946173.tif,327,255,255,255,67.012,83385,83385
2144,22946173.tif,492,255,255,255,85.397,125460,125460
2145,22946173.tif,416,255,255,255,77.255,106080,106080
2146,22946173.tif,334,255,255,255,69.012,85170,85170
2147,22946173.tif,492,255,255,255,82.669,125460,125460
2148,22946173.tif,358,255,255,255,69.012,91290,91290
2149,22946173.tif,366,255,255,255,70.426,93330,93330
2150,22946173.tif,340,255,255,255,69.841,86700,86700
2151,22946173.tif,437,255,255,255,77.841,111435,111435
2152,22946173.tif,429,255,255,255,79.355,109395,109395
2153,22946173.tif,445,255,255,255,77.598,113475,113475
2154,22946173.tif,463,255,255,255,80.083,118065,118065
2155,22946173.tif,350,255,255,255,70.426,89250,89250
2156,22946173.tif,479,255,255,255,81.841,122145,122145
2157,22946173.tif,435,255,255,255,80.326,110925,110925
2158,22946173.tif,368,255,255,255,71.012,93840,93840
2159,22946173.tif,360,255,255,255,71.355,91800,91800
2160,22946173.tif,454,255,255,255,79.012,115770,115770
2161,22946173.tif,374,255,255,255,71.841,95370,95370
2162,22946173.tif,387,255,255,255,72.184,98685,98685
2163,22946173.tif,379,255,255,255,73.598,96645,96645
2164,22946173.tif,395,255,255,255,74.527,100725,100725
2165,22946173.tif,454,255,255,255,78.083,115770,115770
2166,22946173.tif,343,255,255,255,67.598,87465,87465
2167,22946173.tif,365,255,255,255,72.669,93075,93075
2168,22946173.tif,488,255,255,255,82.426,124440,124440
2169,22946173.tif,345,255,255,255,68.184,87975,87975
2170,22946173.tif,405,255,255,255,77.74,103275,103275
2171,22946173.tif,341,255,255,255,68.426,86955,86955
2172,22946173.tif,360,255,255,255,69.841,91800,91800
2173,22946173.tif,390,255,255,255,73.255,99450,99450
2174,22946173.tif,398,255,255,255,73.598,101490,101490
2175,22946173.tif,366,255,255,255,70.426,93330,93330
2176,22946173.tif,251,255,255,255,66.912,64005,64005
2177,22946173.tif,466,255,255,255,79.598,118830,118830
2178,22946173.tif,380,255,255,255,73.255,96900,96900
2179,22946173.tif,451,255,255,255,78.426,115005,115005
2180,22946173.tif,368,255,255,255,70.426,93840,93840
2181,22946173.tif,460,255,255,255,83.497,117300,117300
2182,22946173.tif,361,255,255,255,69.012,92055,92055
2183,22946173.tif,381,255,255,255,71.841,97155,97155
2184,22946173.tif,350,255,255,255,68.527,89250,89250
2185,22946173.tif,339,255,255,255,67.355,86445,86445
2186,22946173.tif,341,255,255,255,68.184,86955,86955
2187,22946173.tif,373,255,255,255,70.426,95115,95115
2188,22946173.tif,321,255,255,255,67.255,81855,81855
2189,22946173.tif,346,255,255,255,68.184,88230,88230
2190,22946173.tif,386,255,255,255,72.669,98430,98430
2191,22946173.tif,315,255,255,255,65.355,80325,80325
2192,22946173.tif,362,255,255,255,72.426,92310,92310
2193,22946173.tif,462,255,255,255,81.012,117810,117810
2194,22946173.tif,378,255,255,255,71.012,96390,96390
2195,22946173.tif,390,255,255,255,72.527,99450,99450
2196,22946173.tif,329,255,255,255,67.598,83895,83895
2197,22946173.tif,484,255,255,255,81.497,123420,123420
2198,22946173.tif,367,255,255,255,69.598,93585,93585
2199,22946173.tif,426,255,255,255,77.841,108630,108630
2200,22946173.tif,357,255,255,255,69.698,91035,91035
2201,22946173.tif,397,255,255,255,74.669,101235,101235
2202,22946173.tif,299,255,255,255,65.113,76245,76245
2203,22946173.tif,454,255,255,255,77.598,115770,115770
2204,22946173.tif,370,255,255,255,70.77,94350,94350
2205,22946173.tif,394,255,255,255,73.012,100470,100470
2206,22946173.tif,348,255,255,255,69.598,88740,88740
2207,22946173.tif,375,255,255,255,70.184,95625,95625
2208,22946173.tif,455,255,255,255,79.497,116025,116025
2209,22946173.tif,291,255,255,255,62.77,74205,74205
2210,22946173.tif,464,255,255,255,80.77,118320,118320
2211,22946173.tif,281,255,255,255,62.77,71655,71655
2212,22946173.tif,334,255,255,255,68.77,85170,85170
2213,22946173.tif,451,255,255,255,78.77,115005,115005
2214,22946173.tif,375,255,255,255,71.841,95625,95625
2215,22946173.tif,367,255,255,255,69.841,93585,93585
2216,22946173.tif,425,255,255,255,76.184,108375,108375
2217,22946173.tif,304,255,255,255,66.284,77520,77520
2218,22946173.tif,359,255,255,255,71.598,91545,91545
2219,22946173.tif,376,255,255,255,71.012,95880,95880
2220,22946173.tif,434,255,255,255,77.012,110670,110670
2221,22946173.tif,297,255,255,255,62.77,75735,75735
2222,22946173.tif,367,255,255,255,70.77,93585,93585
2223,22946173.tif,386,255,255,255,72.184,98430,98430
2224,22946173.tif,361,255,255,255,70.184,92055,92055
2225,22946173.tif,389,255,255,255,73.012,99195,99195
2226,22946173.tif,401,255,255,255,77.012,102255,102255
2227,22946173.tif,306,255,255,255,65.355,78030,78030
2228,22946173.tif,290,255,255,255,63.598,73950,73950
2229,22946173.tif,277,255,255,255,61.113,70635,70635
2230,22946173.tif,388,255,255,255,72.426,98940,98940
2231,22946173.tif,342,255,255,255,67.598,87210,87210
2232,22946173.tif,379,255,255,255,70.77,96645,96645
2233,22946173.tif,378,255,255,255,72.426,96390,96390
2234,22946173.tif,382,255,255,255,73.012,97410,97410
2235,22946173.tif,390,255,255,255,72.912,99450,99450
2236,22946173.tif,367,255,255,255,70.184,93585,93585
2237,22946173.tif,330,255,255,255,69.355,84150,84150
2238,22946173.tif,309,255,255,255,64.184,78795,78795
2239,22946173.tif,384,255,255,255,72.426,97920,97920
2240,22946173.tif,495,255,255,255,84.326,126225,126225
2241,22946173.tif,382,255,255,255,74.426,97410,97410
2242,22946173.tif,370,255,255,255,71.841,94350,94350
2243,22946173.tif,395,255,255,255,73.598,100725,100725
2244,22946173.tif,347,255,255,255,69.355,88485,88485
2245,22946173.tif,460,255,255,255,79.497,117300,117300
2246,22946173.tif,292,255,255,255,62.184,74460,74460
2247,22946173.tif,408,255,255,255,75.598,104040,104040
2248,22946173.tif,449,255,255,255,83.255,114495,114495
2249,22946173.tif,408,255,255,255,74.426,104040,104040
2250,22946173.tif,350,255,255,255,69.113,89250,89250
2251,22946173.tif,310,255,255,255,66.184,79050,79050
2252,22946173.tif,310,255,255,255,65.012,79050,79050
